a,40206223.222942,2692427001,2693459000
a,40149444.6816667,2693459001,2693552000
a,40092823.325275,2693552001,2693929000
a,40091837.0333145,2693929001,2693960000
a,40092066.0086319,2693960001,2693967000
a,40092064.0185049,2693967001,2693995000
a,40091712.0622285,2693995001,2694096000
a,40564686.8867665,2694096001,2696037000
a,40564575.5590591,2696037001,2698455000
a,40564575.3790309,2698455001,2700475000
a,40564569.3860633,2700475001,2703230000
a,40564850.5196779,2703230001,2711727000
a,39840418.7050981,2711727001,2712306000
a,39840347.6021975,2712306001,2775878000
a,39731071.471062,2775878001,2776731000
a,39731094.9517782,2776731001,2794631000
a,39731494.3443402,2794631001,2797564000
a,39640793.3131745,2797564001,2798554000
a,39640999.7403723,2798554001,2799306000
a,39641204.101636,2799306001,2800291000
a,39641083.4505371,2800291001,2806938000
a,40212492.2875852,2806938001,2864238000
a,40212707.7326401,2864238001,2865260000
a,40212337.0128599,2865260001,2873664000
a,41354634.0578352,2873664001,2876164000
a,41925685.8756525,2876164001,2879201000
a,41924793.9154876,2879201001,2880593000
a,41924338.9484547,2880593001,2880743000
a,41924335.9237294,2880743001,2880817000
a,41924477.9539492,2880817001,2883851000
a,43641531.6807527,2883851001,2949823000
a,48266781.0383818,2949823001,2949862000
a,48200711.0095818,2949862001,2952487000
a,48255393.2648864,2952487001,2961956000
a,48254940.9582471,2961956001,2962269000
a,48254928.15195,2962269001,2966051000
a,48254941.1184114,2966051001,2967443000
a,49393210.773089,2967443001,2981601000
a,49460875.519865,2981601001,2982035000
a,48890418.5643081,2982035001,2982264000
a,50049882.9093831,2982264001,3038794000
a,50050243.6327589,3038794001,3038948000
a,50050405.484065,3038948001,3041442000
a,50058561.7426048,3041442001,3044042000
a,50058482.9830603,3044042001,3044898000
a,52007869.9058474,3044898001,3047026000
a,52562156.2900859,3047026001,3047224000
a,52562401.7451159,3047224001,3050945000
a,55897108.9193011,3050945001,3056247000
a,58035357.7623679,3056247001,3056274000
a,58034988.3531863,3056274001,3059059000
a,59538320.7797379,3059059001,3064611000
a,60642487.7375906,3064611001,3064810000
a,60642889.4469469,3064810001,3064897000
a,60646840.5026868,3064897001,3284324000
a,60338132.9558899,3284324001,3286564000
a,60338400.4529583,3286564001,3286805000
a,60336076.7174534,3286805001,3286867000
a,60336076.7083329,3286867001,3286922000
a,60336078.7239681,3286922001,3287902000
a,60335708.5428606,3287902001,3288524000
a,60381093.220385,3288524001,3292464000
a,60380332.8757596,3292464001,3296627000
a,60920223.581129,3296627001,3297037000
a,60920534.6560476,3297037001,3306367000
a,60921251.5329205,3306367001,3395366000
a,60917072.2182626,3395366001,3395397000
a,60911385.9485557,3395397001,3397045000
a,60911019.1576762,3397045001,3397110000
a,60910709.4847121,3397110001,3399292000
a,60910170.856699,3399292001,3399330000
a,60752068.8804633,3399330001,3402093000
a,60752072.8882606,3402093001,3402127000
a,60752192.3619448,3402127001,3402923000
a,62291919.3438598,3402923001,3410160000
a,62291984.4950603,3410160001,3410763000
a,62304903.140096,3410763001,3410800000
a,62305288.8831201,3410800001,3468236000
a,62306254.3964231,3468236001,3468426000
a,62306223.1582661,3468426001,3468434000
a,62306104.4879221,3468434001,3473784000
a,62306156.3497002,3473784001,3478696000
a,62307936.7202388,3478696001,3482359000
a,62269205.4234034,3482359001,3484269000
a,62269430.7560882,3484269001,3490054000
a,62268871.6588119,3490054001,3492797000
a,62271118.198371,3492797001,3496175000
a,61410825.1278056,3496175001,3496286000
a,62736798.0270556,3496286001,3497097000
a,62737439.8446061,3497097001,3497127000
a,62737642.9677121,3497127001,3498658000
a,62736955.1659444,3498658001,3502623000
a,62737069.4336212,3502623001,3502754000
a,62274713.5851228,3502754001,3546011000
a,62274662.7818647,3546011001,3548858000
a,62274665.8269774,3548858001,3554135000
a,62274698.7292331,3554135001,3555249000
a,62275489.1352481,3555249001,3579435000
a,61233369.894,3579435001,3582330000
a,61233147.3693695,3582330001,3582411000
a,61083974.8340639,3582411001,3585668000
a,61083931.4034742,3585668001,3588604000
a,60866177.5292876,3588604001,3633936000
a,60866126.2410379,3633936001,3634014000
a,60866069.6828984,3634014001,3636152000
a,60866068.0941591,3636152001,3636992000
a,60866067.6388348,3636992001,3637460000
a,60866070.0782473,3637460001,3639921000
a,60866067.365885,3639921001,3640166000
a,60866070.4405483,3640166001,3642923000
a,60866070.8101934,3642923001,3645982000
a,60866072.3744529,3645982001,3650319000
a,60866069.5201077,3650319001,3652324000
a,60866069.4466683,3652324001,3653051000
a,60805334.2739697,3653051001,3654269000
a,60805337.8036308,3654269001,3661239000
a,60560180.7487149,3661239001,3664865000
a,60545826.9988637,3664865001,3667936000
a,60270640.8096002,3667936001,3668413000
a,60270606.0955672,3668413001,3670782000
a,60272127.9853078,3670782001,3671586000
a,60011638.2752829,3671586001,3904446000
a,60046729.4339883,3904446001,3910448000
a,59717921.6328558,3910448001,3913078000
a,59719742.5435388,3913078001,3919480000
a,59771849.108466,3919480001,4016700000
a,59816525.8065463,4016700001,4016877000
a,59816959.5796702,4016877001,4073642000
a,59784267.7304827,4073642001,4088916000
a,59784844.0981127,4088916001,4100728000
a,60093024.9682694,4100728001,4102830000
a,60093927.5347434,4102830001,4173504000
a,60106274.4260728,4173504001,4180673000
a,60109566.5422578,4180673001,4189376000
a,60108293.3861884,4189376001,4189419000
a,60108347.6439919,4189419001,4238349000
a,60177850.7361725,4238349001,4238742000
a,60108031.1607549,4238742001,4243825000
a,60587475.9276578,4243825001,4254636000
a,60602629.7699764,4254636001,4267458000
a,60602275.6779166,4267458001,4270014000
a,61122565.7842123,4270014001,4272944000
a,61123739.9786887,4272944001,4493285000
a,62004897.3301408,4493285001,4493504000
a,61901287.4104676,4493504001,4501544000
a,61902085.9560786,4501544001,4506786000
a,61902878.4867728,4506786001,4508367000
a,61903171.0616437,4508367001,4511708000
a,61902885.4162048,4511708001,4511711000
a,61906247.3622748,4511711001,4511763000
a,61906434.465545,4511763001,4522769000
a,61904634.1890103,4522769001,4526774000
a,61904901.0587751,4526774001,4607194000
a,61777682.7151946,4607194001,4607323000
a,61777682.820518,4607323001,4607544000
a,61780070.8170836,4607544001,4607910000
a,62610789.7523894,4607910001,4608143000
a,62745287.8900114,4608143001,4608657000
a,62750515.689669,4608657001,4608892000
a,62751990.0903539,4608892001,4612696000
a,62754324.6074772,4612696001,4664690000
a,62776091.4527968,4664690001,4681900000
a,62775744.4898973,4681900001,4682279000
a,62776440.8089612,4682279001,4682604000
a,62776463.2975457,4682604001,4686580000
a,62775587.1816781,4686580001,4686627000
a,62771362.1525685,4686627001,4687391000
a,62771360.9813356,4687391001,4687471000
a,62771391.4733448,4687471001,4693216000
a,63010677.523214,4693216001,4698541000
a,63010813.8382825,4698541001,4698579000
a,63272203.0154349,4698579001,4703485000
a,63272299.9035628,4703485001,4763356000
a,63272031.4400925,4763356001,4763953000
a,63344261.4908812,4763953001,4764764000
a,63344260.0623097,4764764001,4764922000
a,63344260.3605954,4764922001,4765341000
a,63344260.1023097,4765341001,4765534000
a,63344260.2737383,4765534001,4765877000
a,63344260.172024,4765877001,4766131000
a,63344260.2828811,4766131001,4766482000
a,63344271.4657383,4766482001,4776618000
a,63344260.2348811,4776618001,4776927000
a,63344259.9765954,4776927001,4776998000
a,63817200.4701623,4776998001,4777010000
a,63817200.5947337,4777010001,4777202000
a,63817201.3341623,4777202001,4778041000
a,63817299.6301623,4778041001,4778233000
a,63815625.8290194,4778233001,4781264000
a,63816242.9855909,4781264001,4793225000
a,63816721.9633051,4793225001,4793303000
a,63841224.9821623,4793303001,4801111000
a,64099628.1429457,4801111001,4807012000
a,64117456.5069457,4807012001,4839115000
a,64117473.0029457,4839115001,4840435000
a,64122916.6623743,4840435001,4848152000
a,64122868.9572314,4848152001,4853451000
a,64131488.8778029,4853451001,4864889000
a,64131817.15666,4864889001,4885652000
a,64151305.5652314,4885652001,5188380000
a,64184738.6863743,5188380001,5189544000
a,64111695.6741752,5189544001,5227622000
a,66930369.9575382,5227622001,5230119000
a,66930823.5979492,5230119001,5230205000
a,66855284.6759447,5230205001,5233472000
a,67104612.0359054,5233472001,5238981000
a,67575813.893797,5238981001,5283975000
a,67820220.300508,5283975001,5285966000
a,68289056.1287531,5285966001,5388604000
a,68825104.4461659,5388604001,5460647000
a,68825092.4615593,5460647001,5469113000
a,68833018.6884692,5469113001,5900649000
a,68833196.8138968,5900649001,5901449000
a,69678355.2870495,5901449001,5902514000
a,71163357.4060918,5902514001,5902609000
a,71037234.9085822,5902609001,5913107000
a,71283750.2226077,5913107001,5990789000
a,71360837.7208691,5990789001,5994390000
a,71285424.3272126,5994390001,5996032000
a,71285467.6779801,5996032001,6066636000
a,71806177.4159903,6066636001,6067090000
a,71728539.4189417,6067090001,6071754000
a,71728444.0614317,6071754001,6073928000
a,71730272.4766231,6073928001,6074769000
a,71732728.2207693,6074769001,6080583000
a,71733382.1727967,6080583001,6086316000
a,71730916.0357322,6086316001,6322917000
a,71730826.5788504,6322917001,6335815000
a,71728132.5091759,6335815001,6402524000
a,71790556.3778224,6402524001,6402585000
a,72102785.3550965,6402585001,6403842000
a,72102783.9294438,6403842001,6403904000
a,72102784.6286493,6403904001,6404582000
a,72104083.6161635,6404582001,6408149000
a,72103895.6445403,6408149001,6410128000
a,72134382.0650851,6410128001,6411164000
a,72134396.2835868,6411164001,6424925000
a,72832343.5255452,6424925001,6438761000
a,72833072.7088032,6438761001,6439232000
a,72833341.5119706,6439232001,6439698000
a,72912486.0031236,6439698001,6441092000
a,73507569.2749804,6441092001,6492808000
a,73589854.6377535,6492808001,6518852000
a,73589925.8203865,6518852001,6568910000
a,79413788.3654308,6568910001,6588217000
a,79410101.2416213,6588217001,6591815000
a,79418651.8332179,6591815001,6592701000
a,80819745.9403473,6592701001,6592921000
a,80818717.9000112,6592921001,6667260000
a,81083552.5159053,6667260001,6681627000
a,81083468.1293507,6681627001,6681665000
a,81085208.8946168,6681665001,6681770000
a,81375423.5973457,6681770001,6686264000
a,81375328.8197546,6686264001,6693680000
a,81394146.5850207,6693680001,6696124000
a,81396066.7004269,6696124001,6770861000
a,81395841.9217154,6770861001,6772197000
a,81395841.0242364,6772197001,6772732000
a,81395840.8729759,6772732001,6773132000
a,81395845.3973457,6773132001,6777570000
a,81395840.5816594,6777570001,6777710000
a,81395877.5609311,6777710001,6810854000
a,81395985.5766174,6810854001,6938851000
a,81442117.6789585,6938851001,6940402000
a,81685669.6522606,6940402001,6942544000
a,81685474.3708705,6942544001,6963711000
a,81919240.2152489,6963711001,7011934000
a,81918994.5235448,7011934001,7026999000
a,81918936.7040381,7026999001,7028834000
a,81918574.7847556,7028834001,7033106000
a,81924791.2158094,7033106001,7038712000
a,82162125.7765555,7038712001,7097427000
a,82161961.7502102,7097427001,7097474000
a,82161975.6201654,7097474001,7106170000
a,82177873.3544703,7106170001,7119596000
a,82445870.2565841,7119596001,7133602000
a,82450080.2195886,7133602001,7137097000
a,82451930.7050146,7137097001,7183274000
a,82451368.8406648,7183274001,7183418000
a,82451125.416898,7183418001,7210341000
a,82449998.1321446,7210341001,7219741000
a,82450234.3955975,7219741001,7265308000
a,82471049.4656648,7265308001,7277148000
a,82389985.4220302,7277148001,7277656000
a,82390484.8218063,7277656001,7549668000
a,82179572.7650986,7549668001,7620776000
a,82181388.4911565,7620776001,7622302000
a,82184884.3313569,7622302001,7631151000
a,82198831.0763458,7631151001,7724128000
a,82708491.2911242,7724128001,8392779000
a,81924787.0290744,8392779001,8423444000
a,82417194.5451857,8423444001,8491091000
a,86522196.1363379,8491091001,8827701000
a,86522106.2607268,8827701001,8998850000
a,86744091.1240462,8998850001,9000124000
a,86744967.0414823,9000124001,9002861000
a,86603998.0647337,9002861001,9003495000
a,86510273.8349778,9003495001,9088413000
a,86508805.2715975,9088413001,9089176000
a,86510449.2250103,9089176001,9097214000
a,87950757.6855877,9097214001,9098897000
a,87950883.5447427,9098897001,9100029000
a,87946747.2749702,9100029001,9115754000
a,87475522.5364197,9115754001,9359104000
a,87475043.5665921,9359104001,9370119000
a,87473975.277799,9370119001,9430907000
a,87473409.1409456,9430907001,9433326000
a,87473407.5003206,9433326001,9434730000
a,87473449.9076482,9434730001,9455735000
a,87473555.9453637,9455735001,9455844000
a,87463373.1307085,9455844001,9461258000
a,87471248.0143292,9461258001,9462370000
a,87470157.2664844,9462370001,9462580000
a,87470663.6754283,9462580001,9464925000
a,87470413.1075404,9464925001,9465429000
a,87470583.7045232,9465429001,9545090000
a,87470561.4938551,9545090001,9618646000
a,87470331.5084025,9618646001,9626263000
a,87470433.5067861,9626263001,9634943000
a,87470326.1166999,9634943001,9650769000
a,88390783.3862921,9650769001,9695516000
a,88390547.9618548,9695516001,9703843000
a,88390540.9586393,9703843001,9708903000
a,88390429.3085857,9708903001,9719261000
a,88167239.461155,9719261001,9720491000
a,88168207.3457087,9720491001,9964591000
a,88169406.2821064,9964591001,9965366000
a,88169407.5808771,9965366001,9967356000
a,88169412.3280711,9967356001,9973787000
a,88083689.9956332,9973787001,10032598000
a,88083630.4814848,10032598001,10035674000
a,88083640.5412819,10035674001,10037364000
a,87264495.685257,10037364001,10037468000
a,87172431.0738621,10037468001,10037533000
a,87176932.8160703,10037533001,10048171000
a,87176929.771168,10048171001,10057402000
a,87176283.4806239,10057402001,10057786000
a,87176273.7521506,10057786001,10058193000
a,86833114.5480384,10058193001,10058906000
a,86833366.2019048,10058906001,10071780000
a,86830946.5585592,10071780001,10074489000
a,88444171.002703,10074489001,10241454000
a,88454176.1210896,10241454001,10298816000
a,88485880.1189319,10298816001,11776768000
a,88475813.4995602,11776768001,11777164000
a,88475813.1225969,11777164001,11777200000
a,88475898.5006073,11777200001,11858772000
a,88475813.1519162,11858772001,11858836000
a,88475815.1079372,11858836001,11860768000
a,88475743.9958953,11860768001,11869778000
a,88477181.1435393,11869778001,11875387000
a,88477175.5917068,11875387001,11878345000
a,88477340.5445864,11878345001,11960068000
a,88478619.3634346,11960068001,11971593000
a,88488077.7205026,11971593001,12373797000
a,94741250.7949091,12373797001,12485947000
a,94741380.2491694,12485947001,12555867000
a,94741337.4870157,12555867001,12641955000
a,95117398.5975894,12641955001,12652427000
a,95116643.2104085,12652427001,12652804000
a,95212861.8073938,12652804001,12653016000
a,95114884.9571516,12653016001,12656133000
a,95111280.3422481,12656133001,12660270000
a,95774841.9478306,12660270001,12662337000
a,96425210.920271,12662337001,12664356000
a,96425266.0859823,12664356001,12669414000
a,96648616.6041537,12669414001,12716815000
a,96649010.9850813,12716815001,12734856000
a,97486395.3594867,12734856001,12744924000
a,96518577.4524536,12744924001,12768397000
a,96953653.2423101,12768397001,12972127000
a,96956360.8444773,12972127001,12990652000
a,96951299.4884401,12990652001,13023613000
a,97211662.965665,13023613001,13074714000
a,97215852.2596619,13074714001,13169881000
a,97216184.0431406,13169881001,13642679000
a,97607291.4803345,13642679001,13658918000
a,97583872.2391311,13658918001,13661094000
a,97534180.5830459,13661094001,13683757000
a,97275455.9135414,13683757001,13683775000
a,97210498.5236075,13683775001,13684572000
a,97210503.7478068,13684572001,13688422000
a,97210687.9308267,13688422001,13690507000
a,97211189.2506029,13690507001,13690528000
a,97211341.3385542,13690528001,13692753000
a,97211458.1814621,13692753001,13742263000
a,98075953.9331062,13742263001,13771567000
a,98071169.0968073,13771567001,13771588000
a,98071047.5579156,13771588001,13778972000
a,98074183.2635587,13778972001,13850230000
a,98073702.1501881,13850230001,13857090000
a,98070841.3042298,13857090001,13859992000
a,98070598.986487,13859992001,13860011000
a,98070770.540122,13860011001,13860114000
a,98070682.4033655,13860114001,13861011000
a,98044974.0535943,13861011001,13861518000
a,98045017.0927402,13861518001,13865346000
a,98047955.2554245,13865346001,13866668000
a,98040329.6916218,13866668001,13870854000
a,98046851.5762176,13870854001,13921397000
a,98046747.2747433,13921397001,13927849000
a,98047350.3210066,13927849001,13938294000
a,97750100.4421794,13938294001,13950998000
a,97749770.9044197,13950998001,13951481000
a,97750155.7483122,13951481001,13952824000
a,97740794.1492245,13952824001,13964097000
a,97745617.9551039,13964097001,14186958000
a,97745973.2865788,14186958001,14205063000
a,99314424.1475631,14205063001,14214805000
a,99366305.0264915,14214805001,14264418000
a,99365640.7554972,14264418001,14274249000
a,99363498.378372,14274249001,14279775000
a,99363869.4839876,14279775001,14298497000
a,99354759.9620917,14298497001,14302777000
a,99453262.2503455,14302777001,14308928000
a,99457242.2812893,14308928001,14384939000
a,99457273.9130583,14384939001,14384950000
a,99457157.1822692,14384950001,14385818000
a,99457271.6634451,14385818001,14385845000
a,99457268.4406498,14385845001,14460679000
a,99458136.3148117,14460679001,14465380000
a,99377399.3565041,14465380001,14469312000
a,99378118.9821478,14469312001,14469993000
a,99379747.3194289,14469993001,14471046000
a,99280778.7902937,14471046001,14471081000
a,99178744.5140447,14471081001,14472509000
a,99182258.5417939,14472509001,14472532000
a,99182796.6055144,14472532001,14554731000
a,99194134.4256583,14554731001,14792038000
a,98992639.1955543,14792038001,14808139000
a,98992710.1350415,14808139001,14826059000
a,98992743.2088877,14826059001,14841295000
a,98333996.9543204,14841295001,14852070000
a,98333806.0256398,14852070001,14904275000
a,98334667.8738314,14904275001,14904296000
a,98271356.000678,14904296001,14907244000
a,98269897.6568166,14907244001,14962572000
a,98269918.5870255,14962572001,14965344000
a,98272499.3195777,14965344001,14994399000
a,98272454.4270662,14994399001,14994411000
a,98275562.6782124,14994411001,14998060000
a,98265049.3740861,14998060001,15051589000
a,98265047.9354717,15051589001,15067495000
a,98268497.7648146,15067495001,15137128000
a,98272827.1494299,15137128001,15158091000
a,98331492.6360917,15158091001,15170103000
a,100050136.499973,15170103001,15227225000
a,100049677.13689,15227225001,15233560000
a,100261256.167504,15233560001,15233573000
a,100261782.45148,15233573001,15267972000
a,100152152.817284,15267972001,15398777000
a,100152197.081721,15398777001,15404968000
a,100152406.086787,15404968001,15404986000
a,100152012.07007,15404986001,15408670000
a,100154497.52853,15408670001,15410737000
a,100103377.995604,15410737001,15416067000
a,100511672.587878,15416067001,15416199000
a,100511676.642562,15416199001,15416396000
a,100512061.56003,15416396001,15418629000
a,100512060.611676,15418629001,15419186000
a,102843512.040011,15419186001,15505343000
a,102642181.918992,15505343001,15573271000
a,102638864.745078,15573271001,15579679000
a,102638883.992955,15579679001,15593790000
a,102621267.986458,15593790001,15670333000
a,102619401.027937,15670333001,15681790000
a,102618374.570166,15681790001,15682216000
a,102719790.571737,15682216001,15683317000
a,102719931.25858,15683317001,15683346000
a,102720118.583743,15683346001,15697215000
a,102978824.492383,15697215001,15731692000
a,102978563.341307,15731692001,15742616000
a,102978513.582428,15742616001,15747344000
a,102980222.169721,15747344001,15747903000
a,102981990.964119,15747903001,15750540000
a,102985297.741507,15750540001,15753708000
a,102985292.9271,15753708001,15754490000
a,102986644.643958,15754490001,15759988000
a,102987162.416845,15759988001,15761844000
a,102987185.3273,15761844001,15786599000
a,102988792.191232,15786599001,15856837000
a,102886317.11208,15856837001,15947992000
a,102877254.018941,15947992001,16026597000
a,102876911.552573,16026597001,16026762000
a,103970659.588866,16026762001,16101148000
a,103967638.33229,16101148001,16103430000
a,103967535.13229,16103430001,16103573000
a,103969079.418146,16103573001,16110947000
a,103968977.308469,16110947001,16147601000
a,105245661.449546,16147601001,16176937000
a,105504038.109391,16176937001,16200808000
a,105504095.77705,16200808001,16260819000
a,105503937.911971,16260819001,16280769000
a,105504104.100463,16280769001,16287937000
a,105708848.219198,16287937001,16350461000
a,105706490.953821,16350461001,16358597000
a,105685214.120928,16358597001,16362099000
a,105685608.839245,16362099001,16366650000
a,105889804.842894,16366650001,16602428000
a,106093088.850008,16602428001,16614647000
a,106092919.975751,16614647001,16618109000
a,106092326.821296,16618109001,16621060000
a,106092166.814365,16621060001,16631378000
a,105977745.384776,16631378001,16674685000
a,105980298.471324,16674685001,16691299000
a,105875595.806827,16691299001,16691353000
a,105875561.867103,16691353001,16695622000
a,106076281.953255,16695622001,16697943000
a,106076160.229441,16697943001,16711675000
a,106072566.654342,16711675001,16711938000
a,106072718.818374,16711938001,16712501000
a,106066210.220295,16712501001,16713269000
a,106067155.588145,16713269001,16714895000
a,106070696.750867,16714895001,16718070000
a,106070934.027002,16718070001,16759556000
a,106070966.942682,16759556001,16764892000
a,106071337.588145,16764892001,16774564000
a,106173588.617604,16774564001,16778162000
a,106173623.636835,16778162001,16786729000
a,106173749.41001,16786729001,16803976000
a,106174825.706855,16803976001,16820799000
a,115641085.667667,16820799001,16850633000
a,116575842.597557,16850633001,16866157000
a,116572167.634009,16866157001,16866191000
a,116572000.072529,16866191001,16866455000
a,117704594.638602,16866455001,16867496000
a,117696532.99884,16867496001,16876808000
a,117697010.550303,16876808001,16881601000
a,117698209.008591,16881601001,16883578000
a,117573568.426331,16883578001,16885969000
a,117573793.317023,16885969001,16886322000
a,117574310.556742,16886322001,16944875000
a,117574130.576222,16944875001,16958806000
a,117559742.65198,16958806001,16973801000
a,118141794.323059,16973801001,16974834000
a,118119675.017773,16974834001,17045291000
a,118119484.694688,17045291001,17221736000
a,118130807.66718,17221736001,17323950000
a,118130150.793933,17323950001,17326519000
a,118090866.103505,17326519001,17378133000
a,118089708.774842,17378133001,17382191000
a,118071076.295316,17382191001,17401069000
a,118070839.828182,17401069001,17403545000
